schema_version	source_run_id	feature_family_id	peak_hypothesis_id	sample_id	matrix_value_source_row_sha256	backfill_policy_decision	backfill_policy_reason	backfill_policy_next_evidence	quality_blocker_count	quality_blockers	source_clean_status_summary	explanation_only
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	Breast_Cancer_Tissue_pooled_QC5	e842d83ef8f3629eef6542564e0f32d7b3eb06acba7f9bc626fc7668c1288eb9	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	NormalBC2257_DNA	a0bfea795f3fe19a24122d37570a87aadc8583da2f7b2e7321b55a23a5fbd76e	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	NormalBC2265_DNA	7aad6ee35a18a7b6c5f0566654d84917ce1f969de7bfc1e4002c19b20b6d455a	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	NormalBC2267_DNA	c522e085961d8c94af337c1518f41c84cc4bc8694c842b64a673cce7f80f863b	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	NormalBC2281_DNA	24384cba0f1d765a5fc435fce1aa2b381bf34a73034a227e32e21dbd753e2d89	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	NormalBC2304_DNA	3c600878a18d773320c5a1130fbe2829a96c76ab6c30bf03d75221c541f87083	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016202	FAM016202	NormalBC2312_DNA	2551395399aa90f4d875f2727edc3ab87faaa2640fb415bdebefc5bc12b65671	write_ready	production_ready_scope:low_height_reintegration_stable	none_current_scope_writer_approved	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_gt_9	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	BenignfatBC0979_DNA	a71128c443ff72dbe0e42a9cb0d5498c571cffa3ada5fd15d2ea1e27b9350a9e	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	NormalBC2272_DNA	6644f5484fceee9d2b346b44e0b3b7567bb8788b5d7086f95805dd0dcb078bae	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	NormalBC2283_DNA	50ca8bcb1c98e66136b365ed00b3dd5daf64576374efb2b4c0f6e9a8762c4f38	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	3	shape_lt_0.95;scan_count_lt_10;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	NormalBC2303_DNA	f72884f998e223cfbf5a449079fc34e31684bebd01eb2473436c9e60532ff9c7	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	TumorBC2257_DNA	4135cdbffa1d6b6d4c190f04de9273cfbdd2bd71e9245321fdba9718a6d7c0db	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	3	apex_delta_gt_0.15;scan_count_gt_9;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	TumorBC2261_DNA	2d3baf093a58d96842e0dd265ea7c5b4a4f5e01f636640904c7f6d59b50741de	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	3	apex_delta_gt_0.15;scan_count_lt_10;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	TumorBC2263_DNA	6d5ba204559caaaa79bfdafe0037caa405996e902961ba269b118dc266b60bbe	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016468	FAM016468	TumorBC2275_DNA	e846fac0979ec858117c7d8507ee93ea8e6988ee1c949c3e280d042642d4b79e	write_ready	production_ready_scope:low_scan_clean	none_current_scope_writer_approved	2	scan_count_lt_10;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:eligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	BenignfatBC1028_DNA	6061c616d64ffe4590324681a5ad49570ed831cd4b3f1667818257d480d76d77	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	BenignfatBC1037_DNA	3dac609d5cdb37cd92c478f99c25043e3666371776d7208d042485c502f6682b	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	BenignfatBC1067_DNA	67f67ab05dba99f699bf65ae12b0348af6fc912886969b8564bc6ba68df23495	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	BenignfatBC1117_DNA	39b580ebc55947a5fd0bf769e229846c677bff6dc201757c65faba2de6be3deb	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	BenignfatBC1165_DNA	903cd9efc3968c4bc1e4fbd06caf5b8790e7f5c96e8d11c95aff39895df11d3f	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	BenignfatBC1228_DNA	33960c586f412fbb36763acee45dbedce5f6b5278c2d0237c1c69f25ebccd417	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	Breast_Cancer_Tissue_pooled_QC1	34dd680e77ea74a79bce594fc6fd4da67c53b6d89aa9ec5bf072ae94af6fe5b8	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	Breast_Cancer_Tissue_pooled_QC_4	26fa69d0f6da9c5963559b837f8e4b027a0ae0c70adcc77b0daad6f634579475	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2264_DNA	a4985bbd951a60112628011adbc7e61526a2cfd3b3b9398764a64a339348081d	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2270_DNA	e4eb55e6dae7c06e558728b8213f796ba55989a16022a8fb539d0fb4f636f263	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2277_DNA	254b5e1989b5aa790c00be0b4f9d743f18a8ee2f27297b7146e42abaf5d9fc8d	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2281_DNA	ea5fc40e432098a015874f90cd2fe562bd18c14dfd823ba446b615213f20e2e3	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2286_DNA	8ad0af5fce416c6ef3ffa4ddac95ab61f1837e65d4d165963865f74446c3c61a	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2292_DNA	135ade0b3f9ad5e8a72a2b22448c94d0619c3ee8ebd3a10e95051a3798b671da	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2303_DNA	a681c2e0d430efdb16c6e03b79f21e53688f0bc02414226006b869ecd931bc30	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	NormalBC2304_DNA	c9288f0ae9e303ece1a265bb72d513f89c7f5a3e24333bff7d728854ee9552bf	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	TumorBC2261_DNA	3e899f80cc1b4e98a10f3cc50c411533f024bfbce0ee106c4d0eb9eb734e3c97	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	TumorBC2275_DNA	4099ce692cfccdc894fe9ddcc7286f4315aed7f55013336e4827677b52eed753	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	TumorBC2277_DNA	cb2ebcda61ef0078016b74a3a66a39485b12846250cc378675ad84db7f9a48c1	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	TumorBC2292_DNA	9face1f79dc523b69f8b65c8ace70cbbc80e33dac1013845dcd63ecdc81cf463	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	TumorBC2297_DNA	ecad32ee8683fd4531f79a44f57f983ef1bdae48524230d11e2010badea9f136	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM016882	FAM016882	TumorBC2304_DNA	9436baba3bafa212abee5515f75d761e830865010776d310496efb03caac94b1	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1020_DNA	81bba3ca1f37c6919a8aa49d4a928559d6b7b0beb5abad3c4a198c0098c8bd3b	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1028_DNA	4486135573b4ca9276bc724467742a1c0808526fe524dd3248e323eedbdaf345	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1037_DNA	f838f21b78b8100b1ffabf1c7ff6fbb3c3b831edd999fd390e86d5d224977116	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1068_DNA	92cefe782e33d64adde72b1d106b9a5b96d9c81c5be70f4a000337aa307305f0	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1095_DNA	784ce7dbb096ea4c815ddcfa1d925daab7b595dcf2e29dd65647aded2c40c9ce	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1116_DNA	6e3dc9e992d2e9499aacde027209fabf3a8ed8500192aaf89b5ad37e53215592	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1151_DNA	ef6a867f2b7c1ed716375bc893647d074445d2bb500644b3f2b964a2a10b2db5	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1152_DNA	80eae3063b067328dc1c37be64e5f26559b02d88b4a2f224562f1febdb5f94e9	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1165_DNA	7d89df958e076f0a783a31b07729a7362e210b3d492a0d4a990d1d041682266c	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	BenignfatBC1228_DNA	6ccc4704a025298c78cbd64be5014647ce760726d838db5222d6bfbf5bded8bd	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	Breast_Cancer_Tissue_pooled_QC5	4440f3e204cdd4fd547e58aa0d4ba251950433934c66868e1f8b1945c1238bf8	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	Breast_Cancer_Tissue_pooled_QC_4	3a75c182280c2a40afda4f9446fa4db6f98d511696c2e146df483f0a157a1d9d	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	NormalBC2257_DNA	549766cfc56a051a44b55abc188544ebf4826b4aae1a7a3d2203aa1988cabee5	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM017068	FAM017068	NormalBC2261_DNA	92fb6b33d9d83efb833817b7ac3902fe7ef2798927e2d2ee671d1a8ab7c3d301	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
